intl_class_cd,class_id,serial_no
033,839493,73597323
018,839629,73597454
009,839630,73597455
039,841650,73599277
014,843689,73601129
039,845987,73603199
025,847589,73604621
029,848087,73605059
025,848359,73605280
009,848671,73605552
042,848984,73605840
025,849331,73606147
035,850188,73606897
005,854656,73610842
035,855239,73611384
035,855263,73611407
025,855973,73612041
014,855974,73612042
025,855975,73612043
028,856587,73612589
042,857045,73612990
032,857933,73613781
041,858109,73613929
009,858830,73614569
005,861894,73617335
041,862352,73617764
032,862898,73618246
025,863510,73618803
025,864140,73619355
033,864364,73619560
028,870085,73624522
042,870329,73624741
030,871450,73625758
042,871512,73625817
042,871513,73625818
030,871514,73625819
034,871580,73625879
009,872957,73627138
013,873167,73627317
016,873168,73627317
020,873188,73627336
025,875222,73629106
042,876168,73629953
016,877115,73630804
035,877175,73630854
035,877177,73630856
005,877190,73630867
042,879883,73633242
039,880252,73633543
029,880780,73634011
020,881567,73634726
030,881590,73634744
025,881824,73634951
003,881954,73635078
005,882730,73635730
029,882731,73635730
030,882732,73635730
025,882973,73635928
025,882974,73635929
009,884091,73636941
037,884654,73637459
029,884772,73637570
031,885246,73638003
031,885247,73638004
042,888058,73640494
032,888328,73640729
026,888520,73640896
042,889574,73641871
025,890753,73642914
042,891878,73643950
018,892250,73644285
023,892251,73644285
024,892252,73644285
025,892253,73644285
030,894381,73646165
025,896276,73647828
025,896540,73648070
020,897741,73649141
032,899367,73650605
026,899589,73650808
042,900060,73651213
032,900124,73651265
042,900555,73651629
036,901691,73652646
007,903271,73654053
009,903272,73654053
010,903273,73654053
011,903274,73654053
012,903275,73654053
007,903276,73654054
009,903277,73654054
010,903278,73654054
011,903279,73654054
012,903280,73654054
007,903281,73654055
009,903282,73654055
010,903283,73654055
011,903284,73654055
012,903285,73654055
007,903286,73654056
009,903287,73654056
010,903288,73654056
011,903289,73654056
012,903290,73654056
007,903291,73654057
009,903292,73654057
010,903293,73654057
011,903294,73654057
012,903295,73654057
007,903296,73654058
009,903297,73654058
010,903298,73654058
011,903299,73654058
012,903300,73654058
007,903301,73654059
009,903302,73654059
010,903303,73654059
011,903304,73654059
012,903305,73654059
007,903306,73654060
009,903307,73654060
010,903308,73654060
011,903309,73654060
012,903310,73654060
033,906066,73656513
009,908829,73659011
009,908831,73659013
009,908841,73659018
042,909501,73659580
028,912602,73662364
035,912613,73662375
003,913091,73662817
004,913092,73662817
012,914150,73663755
029,915213,73664694
032,917763,73666956
033,917826,73667005
031,918108,73667259
009,918298,73667428
014,918603,73667706
033,919186,73668208
023,919313,73668308
029,919775,73668730
025,920568,73669446
031,921735,73670500
032,921736,73670500
032,923200,73671789
025,923212,73671799
035,923835,73672359
011,924494,73672962
029,924874,73673313
032,924877,73673316
031,924938,73673361
005,926470,73674688
013,927209,73675350
030,929571,73677485
030,929820,73677703
009,932702,73680335
042,932727,73680360
030,933336,73680918
039,933789,73681338
016,938450,73685458
025,938451,73685458
028,938452,73685458
003,940360,73687161
009,940656,73687426
009,941303,73687947
009,945964,73692088
039,946031,73692149
025,948584,73694439
042,949039,73694844
029,953056,73698415
028,953803,73699069
030,955692,73700734
042,955763,73700798
042,955826,73700857
009,956138,73701150
042,957020,73701940
032,957336,73702234
032,957340,73702238
011,957998,73702827
032,961153,73705603
005,961349,73705785
011,961628,73706031
021,962182,73706551
021,962195,73706563
016,964211,73708397
032,964671,73708820
003,966880,73710785
024,967397,73711264
005,968789,73712521
029,970359,73713934
042,970401,73713974
029,970622,73714175
025,972021,73715441
015,972379,73715751
028,973093,73716399
032,973412,73716685
033,973863,73717101
042,974961,73718105
028,975933,73718988
003,977768,73720639
041,977993,73720845
042,978487,73721279
042,978540,73721323
008,980436,73723018
003,980942,73723476
019,982798,73725071
005,983201,73725443
025,985071,73727156
029,985378,73727448
020,989747,73731264
032,990281,73731723
009,990313,73731752
020,990314,73731752
029,991012,73732325
031,991801,73733039
032,991802,73733039
030,992445,73733570
029,994534,73735454
009,996222,73736837
021,996580,73737158
005,996814,73737365
011,998357,73738690
025,999827,73739938
029,1001039,73741054
009,1001249,73741234
011,1001250,73741234
041,1002484,73742300
016,1002511,73742326
001,1002536,73742350
025,1002543,73742356
030,1002982,73742723
017,1003954,73743560
017,1003958,73743564
042,1004400,73743950
030,1004728,73744235
042,1008256,73747116
001,1009258,73748004
032,1010638,73749203
032,1012604,73750959
003,1012697,73751037
012,1013868,73752051
031,1013984,73752156
010,1014155,73752308
016,1014556,73752662
003,1014901,73752982
009,1015108,73753156
030,1015326,73753361
032,1015738,73753727
033,1015802,73753781
030,1015864,73753836
021,1016594,73754456
029,1019026,73756627
014,1020993,73758406
016,1020994,73758406
018,1020995,73758406
024,1020996,73758406
025,1020997,73758406
028,1020998,73758406
042,1020999,73758406
025,1021280,73758651
028,1021725,73759058
003,1023927,73761032
042,1024402,73761450
042,1025366,73762318
029,1026101,73762959
029,1026102,73762960
009,1026723,73763511
032,1026761,73763548
030,1028088,73764697
030,1028449,73765019
030,1028917,73765443
025,1030396,73766707
031,1031460,73767654
030,1033911,73769753
016,1034676,73770419
011,1037780,73773191
029,1038383,73773724
030,1038384,73773724
042,1038959,73774230
003,1038965,73774235
021,1039090,73774347
025,1039091,73774347
033,1041257,73776247
025,1042166,73777024
041,1042167,73777025
042,1043579,73778300
016,1044004,73778690
030,1044466,73779095
031,1044658,73779263
009,1048889,73782995
014,1048890,73782995
016,1048891,73782995
018,1048892,73782995
025,1048893,73782995
034,1048894,73782995
020,1050432,73784329
003,1050926,73784756
029,1051285,73785087
030,1051286,73785087
025,1051325,73785124
042,1051627,73785380
030,1053446,73786990
009,1054380,73787849
037,1057694,73790794
014,1059338,73792254
029,1060430,73793229
036,1062149,73794755
016,1062944,73795456
028,1062945,73795456
030,1063082,73795561
009,1064852,73797115
025,1067037,73799044
021,1067581,73799532
017,1067874,73799764
031,1067875,73799765
030,1069619,73801232
036,1070294,73801817
039,1071074,73802480
029,1071581,73802925
030,1071582,73802925
030,1072239,73803486
036,1072273,73803519
037,1072274,73803519
016,1072448,73803668
031,1073176,73804285
042,1074912,73805817
042,1075218,73806093
042,1075606,73806443
041,1075639,73806469
029,1077642,73808278
030,1077790,73808414
035,1079321,73809782
042,1079365,73809821
028,1079387,73809842
031,1080630,73810916
029,1080904,73811157
042,1081330,73811538
025,1081509,73811706
035,1082204,73812305
030,1084266,73814175
014,1084751,73814604
009,1085161,73814948
014,1085162,73814948
016,1085163,73814948
018,1085164,73814948
020,1085165,73814948
021,1085166,73814948
024,1085167,73814948
025,1085168,73814948
026,1085169,73814948
028,1085170,73814948
030,1085171,73814948
020,1086474,73816104
024,1086475,73816104
037,1087416,73816948
042,1087417,73816948
003,1088508,73817931
037,1090617,73819764
021,1091135,73820221
028,1092336,73821230
028,1094327,73822939
025,1095320,73823807
035,1095949,73824373
042,1096604,73824962
042,1099091,73827166
029,1099649,73827670
030,1099650,73827670
032,1099651,73827670
029,1099866,73827864
030,1099867,73827864
016,1102648,73830292
016,1103557,73831095
028,1104494,73831894
030,1104522,73831915
007,1105057,73832386
029,1106524,73833693
030,1106525,73833693
029,1108304,73835328
030,1108305,73835328
032,1108306,73835328
030,1108338,73835362
042,1108339,73835362
025,1108764,73835702
029,1111532,73838155
030,1111533,73838155
016,1114340,74000195
018,1114341,74000195
025,1114996,74000763
036,1114997,74000763
041,1114998,74000763
042,1116822,74002348
018,1116870,74002389
025,1116871,74002389
005,1116936,74002450
029,1118298,74003660
029,1118425,74003760
019,1119106,74004401
037,1119911,74005142
031,1121158,74006293
020,1121657,74006741
037,1122993,74007944
030,1123804,74008639
030,1124368,74009150
034,1124621,74009387
032,1125466,74010152
039,1125467,74010152
005,1126337,74010967
029,1128972,74013363
016,1129706,74014050
005,1130801,74015055
042,1131018,74015248
041,1132078,74016210
042,1132079,74016210
029,1133504,74017492
032,1135356,74019136
009,1135657,74019414
010,1139320,74022673
005,1139531,74022858
032,1141354,74024483
014,1141722,74024818
018,1141929,74025007
025,1141930,74025007
031,1143294,74026294
042,1143486,74026488
042,1146178,74028932
021,1146232,74028980
009,1147038,74029700
035,1147084,74029745
007,1147901,74030462
A,1147916,74030474
009,1148222,74030747
042,1148991,74031455
028,1149061,74031518
041,1151055,74033322
042,1151056,74033322
016,1151128,74033391
022,1152534,74034647
003,1152660,74034759
006,1152661,74034759
009,1152662,74034759
010,1152663,74034759
011,1152664,74034759
014,1152665,74034759
020,1152666,74034759
021,1152667,74034759
024,1152668,74034759
027,1152669,74034759
030,1152670,74034759
016,1152683,74034770
018,1152684,74034770
020,1152685,74034770
025,1152686,74034770
026,1152687,74034770
028,1152688,74034770
035,1152869,74034948
032,1153219,74035271
028,1154258,74036189
035,1154637,74036541
042,1154638,74036542
040,1155341,74037164
001,1158446,74039946
032,1159223,74040650
031,1159621,74040982
036,1160576,74041858
031,1161770,74042934
009,1165323,74046112
032,1165497,74046286
028,1165609,74046383
035,1166152,74046889
036,1166153,74046889
003,1167584,74048178
016,1167670,74048262
042,1168715,74049197
041,1169005,74049469
005,1171765,74051875
041,1172438,74052505
030,1172821,74052827
005,1175248,74054967
039,1176314,74055916
030,1176336,74055938
016,1177033,74056543
012,1177674,74057121
041,1178898,74058203
036,1179718,74058935
030,1180050,74059234
030,1180059,74059243
032,1180377,74059533
041,1181745,74060717
030,1184034,74062759
028,1184184,74062898
005,1185926,74064436
030,1186863,74065266
030,1189243,74067430
029,1193857,74071337
028,1194033,74071486
041,1196074,74073328
005,1196699,74073875
026,1196700,74073875
007,1196826,74073990
009,1196827,74073990
010,1196828,74073990
011,1196829,74073990
012,1196830,74073990
007,1196831,74073991
009,1196832,74073991
010,1196833,74073991
011,1196834,74073991
012,1196835,74073991
007,1196836,74073992
009,1196837,74073992
010,1196838,74073992
011,1196839,74073992
012,1196840,74073992
007,1196841,74073993
009,1196842,74073993
010,1196843,74073993
011,1196844,74073993
012,1196845,74073993
007,1196846,74073994
009,1196847,74073994
010,1196848,74073994
011,1196849,74073994
012,1196850,74073994
007,1196851,74073995
009,1196852,74073995
010,1196853,74073995
011,1196854,74073995
012,1196855,74073995
003,1197190,74074302
041,1198098,74075118
042,1198099,74075118
042,1200329,74077026
028,1202194,74078687
009,1202492,74078963
036,1203006,74079390
200,1203195,74079547
025,1203864,74080185
030,1204459,74080718
025,1204465,74080723
009,1204841,74081041
025,1205007,74081199
042,1208660,74084492
029,1209267,74085032
042,1209673,74085409
030,1209674,74085410
003,1209675,74085411
032,1209678,74085414
004,1209712,74085444
031,1209750,74085479
003,1209891,74085599
025,1210533,74086180
017,1210939,74086544
019,1210940,74086544
041,1211037,74086636
038,1211038,74086637
037,1211039,74086638
036,1211040,74086639
035,1211041,74086640
037,1211042,74086641
038,1211043,74086642
041,1211044,74086643
042,1211045,74086644
036,1211046,74086645
035,1211047,74086646
042,1211052,74086650
035,1213763,74089067
016,1216850,74091711
021,1217121,74091901
009,1217979,74092633
042,1218052,74092699
025,1218609,74093195
025,1220775,74095097
006,1222228,74096353
028,1223871,74097831
030,1224452,74098338
025,1226468,74100160
035,1226469,74100160
041,1226470,74100160
025,1228204,74101690
028,1228205,74101690
029,1229707,74102986
029,1230107,74103343
039,1230539,74103730
020,1230662,74103842
042,1230848,74103999
031,1231074,74104195
