case_row_id,case_number,case_number_raw,district_id,court_name,pacer_id,case_name,assigned_to,referred_to,case_cause,jurisdictional_basis,date_filed,date_closed,date_last_filed,jury_demand,demand,lead_case,related_case,settlement,case_type_1,case_type_2,case_type_3,case_type_note
11726.0,1:04-cv-00915,1:04-cv-00915,ilnd,Northern District of Illinois ,145015.0,PSN IL LLC v. Oil-Dri Corp of Amer,Honorable Suzanne B. Conlon,,15:1126 Patent Infringement,Federal Question,2004-02-05,2004-08-06,2004-08-09,Plaintiff,$0.00,,,,1.0,,,
12894.0,1:05-cv-03684,1:05-cv-03684,ilnd,Northern District of Illinois ,189079.0,"Ball Aerosol and Specialty Container v. Limited Brands, Inc. et al",Honorable Samuel Der-Yeghiayan,,35:271 Patent Infringement,Federal Question,2005-06-23,2007-09-04,2010-12-10,Defendant,,,"08-01333; USDC ED/MO, 4:04 cv 01473-CAS",,1.0,,,
11210.0,1:03-cv-08496,1:03-cv-08496,ilnd,Northern District of Illinois ,139865.0,"Philips Domestic, et al v. Salton Inc",Honorable Mark Filip,,35:271 Patent Infringement,Federal Question,2003-11-24,2005-06-03,2005-06-03,Plaintiff,$75000.00,,,,1.0,,,
11107.0,1:03-cv-04387,1:03-cv-04387,ilnd,Northern District of Illinois ,135771.0,"Teepak LLC, et al v. Viskase Co Inc",Honorable Robert W. Gettleman,,28:1338 Patent Infringement,Federal Question,2003-06-24,2003-08-18,2003-09-18,Plaintiff,$0.00,,,,3.0,12.0,,
12159.0,1:04-cv-06706,1:04-cv-06706,ilnd,Northern District of Illinois ,150799.0,"Hipbolt Orthopedic, et al v. Statfab, et al",Honorable Joan H. Lefkow,,35:145 Patent Infringement,Federal Question,2004-10-18,2005-02-18,2005-02-18,Plaintiff,$250000.00,,,,1.0,,,
12935.0,1:05-cv-04760,1:05-cv-04760,ilnd,Northern District of Illinois ,190727.0,Herman Miller Inc v. L. Cohen Group et al,Honorable John Robert Blakey,,35:271 Patent Infringement,Federal Question,2005-08-18,2007-05-02,2016-06-10,Defendant,,,,,1.0,,,
13808.0,1:06-cv-05611,1:06-cv-05611,ilnd,Northern District of Illinois ,202766.0,"Liquid Dynamics v. Vaughan Company, Inc.",Honorable Matthew F. Kennelly,,35:271 Patent Infringement,Federal Question,2006-10-16,2009-03-18,2009-03-18,Both,,,,,1.0,,,
12115.0,1:04-cv-05477,1:04-cv-05477,ilnd,Northern District of Illinois ,149572.0,"Novartis Phar Corp, et al v. Sun Pharm Ind Ltd",Honorable Paul E. Plunkett,,28:1331 Fed. Question: Trademark,Federal Question,2004-08-19,2005-04-01,2005-04-15,,$0.00,,,,1.0,,,
12187.0,1:04-cv-07587,1:04-cv-07587,ilnd,Northern District of Illinois ,151678.0,"Imagecube LLC v. Boeing Co, et al","Honorable Robert M. Dow, Jr",,35:271 Patent Infringement,Federal Question,2004-11-23,2012-04-04,2012-04-04,Both,$0.00,,,,1.0,,,
10731.0,1:03-cv-00679,1:03-cv-00679,ilnd,Northern District of Illinois ,132067.0,Energy Absorption v. Traffix Devices Inc,Honorable Wayne R. Andersen,,35:271 Patent Infringement,Federal Question,2003-01-29,2003-10-09,2003-10-20,Plaintiff,$0.00,,,,1.0,,,
13650.0,1:06-cv-02347,1:06-cv-02347,ilnd,Northern District of Illinois ,197863.0,"Vishay Dale Electronics, Inc. v. Toko America, Inc. et al",Honorable Mark Filip,,28:1338 Patent Infringement,Federal Question,2006-04-26,2007-04-11,2007-04-13,Both,,,,,1.0,,,
10968.0,1:03-cv-01997,1:03-cv-01997,ilnd,Northern District of Illinois ,133385.0,"Tek Nek Toys Intl v. Kiddieland Toys Ltd, et al",Honorable Matthew F. Kennelly,,17:101 Copyright Infringement,Federal Question,2003-03-19,2003-10-14,2003-10-15,Both,$0.00,,,,1.0,,,
12956.0,1:05-cv-05385,1:05-cv-05385,ilnd,Northern District of Illinois ,191651.0,"JVI, Inc. v. Universal Holdings, Inc. et al",Honorable Harry D. Leinenweber,,35:183 Patent Infringement,Federal Question,2005-09-16,2008-04-11,2008-04-11,Defendant,$75000.00,,,,1.0,,,
12897.0,1:05-cv-03699,1:05-cv-03699,ilnd,Northern District of Illinois ,189101.0,Lumino Designs Inc. v. Target Corporation et al,Honorable Robert W. Gettleman,,35:271 Patent Infringement,Federal Question,2005-06-24,2007-11-30,2008-05-08,Defendant,,,,,1.0,,,
10594.0,1:03-cv-00270,1:03-cv-00270,ilnd,Northern District of Illinois ,131658.0,"Chef'n Corp v. Lachmi's Intl Ltd, et al",Honorable Blanche M. Manning,,35:145 Patent Infringement,Federal Question,2003-01-14,2003-04-28,2004-08-31,Plaintiff,$0.00,,,,1.0,,,
12089.0,1:04-cv-04765,1:04-cv-04765,ilnd,Northern District of Illinois ,148861.0,"Panduit Corp v. Chatsworth Prod Inc, et al",Honorable James F. Holderman,,15:1126 Patent Infringement,Federal Question,2004-07-20,2008-04-24,2008-05-05,Both,$0.00,,,,1.0,,,
12091.0,1:04-cv-04862,1:04-cv-04862,ilnd,Northern District of Illinois ,148958.0,Hansen Intl Inc v. Hanamint Corp Inc,Honorable John W. Darrah,,17:101 Copyright Infringement,Federal Question,2004-07-23,2004-10-15,2004-10-18,,$0.00,,,,2.0,,,
10927.0,1:03-cv-01582,1:03-cv-01582,ilnd,Northern District of Illinois ,132970.0,3Com Corp v. PCTel Inc,Honorable James F. Holderman,,35:145 Patent Infringement,Federal Question,2003-03-04,2003-05-12,2003-06-19,Both,$0.00,,,,1.0,,,
12975.0,1:05-cv-05935,1:05-cv-05935,ilnd,Northern District of Illinois ,192432.0,"Kwikset Corporation et al v. Deltana Enterprises, Inc. et al",Honorable Samuel Der-Yeghiayan,,35:145 Patent Infringement,Federal Question,2005-10-14,2005-12-13,2005-12-13,Plaintiff,,,,,1.0,,,
13840.0,1:06-cv-07055,1:06-cv-07055,ilnd,Northern District of Illinois ,204915.0,"Harris et al v. Classified Ventures, LLC et al",Honorable Ronald A. Guzman,,15:1126 Patent Infringement,Federal Question,2006-12-20,2007-09-11,2007-09-12,Both,,,,,1.0,,,
12006.0,1:04-cv-02999,1:04-cv-02999,ilnd,Northern District of Illinois ,147097.0,"World Kitchen (GHC), et al v. Zyliss Haushaltwaren, et al",Honorable Charles P. Kocoras,,35:271 Patent Infringement,Federal Question,2004-04-27,2005-11-29,2010-05-13,Both,$0.00,,,,1.0,,,
12086.0,1:04-cv-04689,1:04-cv-04689,ilnd,Northern District of Illinois ,148785.0,"Nilssen, et al v. Genlyte Thomas Grp",Honorable James B. Zagel,,35:271 Patent Infringement,Federal Question,2004-07-16,2008-05-16,2008-05-16,Plaintiff,$0.00,,,,1.0,,,
13001.0,1:05-cv-06869,1:05-cv-06869,ilnd,Northern District of Illinois ,193802.0,CIVIX-DDI LLC v. Hotels.com L.P. et al,Honorable Amy J. St. Eve,,35:183 Patent Infringement,Federal Question,2005-12-06,2011-08-19,2013-09-22,Both,,,,,1.0,,,
10948.0,1:03-cv-01738,1:03-cv-01738,ilnd,Northern District of Illinois ,133126.0,"Irwin Ind Tool Co v. Orosz, et al",Honorable John W. Darrah,,15:1125 Trademark Infringement (Lanham Act),Federal Question,2003-03-10,2005-05-20,2010-01-21,Plaintiff,$0.00,,,,2.0,,,
11200.0,1:03-cv-07910,1:03-cv-07910,ilnd,Northern District of Illinois ,139282.0,"Dana Corp, et al v. S & S Truck Parts",Honorable Marvin E. Aspen,,28:1338 Patent Infringement,Federal Question,2003-11-06,2004-07-08,2004-08-24,Both,$0.00,,,,1.0,,,
12979.0,1:05-cv-06003,1:05-cv-06003,ilnd,Northern District of Illinois ,192479.0,"Shen Wei (USA) Inc. et al v. Ansell Healthcare Products, Inc.",Honorable Ronald A. Guzman,,35:271 Patent Infringement,Federal Question,2005-10-18,2009-03-18,2010-02-16,Both,,,"1:05-cv-05826; 1:05-cv-05826, /cgi-bin/DktRpt.pl?192251; 1:05-cv-06002; 1:05-cv-06002, /cgi-bin/DktRpt.pl?192543; 1:05-cv-06004; 1:05-cv-06004, /cgi-bin/DktRpt.pl?192501",,1.0,,,
11140.0,1:03-cv-05488,1:03-cv-05488,ilnd,Northern District of Illinois ,136868.0,"CFM Corp, et al v. Virco Assc Inc",Honorable Elaine E. Bucklo,,35:271 Patent Infringement,Federal Question,2003-08-07,2003-12-08,2003-12-09,Plaintiff,$0.00,,,,1.0,,,
11060.0,1:03-cv-03193,1:03-cv-03193,ilnd,Northern District of Illinois ,134579.0,Dri Mark Prod Inc v. Sanford N Amer,Honorable James B. Zagel,,35:145 Patent Infringement,Federal Question,2003-05-13,2003-07-14,2003-07-15,Plaintiff,$0.00,,,,1.0,,,
12819.0,1:05-cv-02458,1:05-cv-02458,ilnd,Northern District of Illinois ,187152.0,"Glue Dots International, L.L.C., v. RS Industrial, Inc.",Honorable Joan B. Gottschall,,35:271 Patent Infringement,Federal Question,2005-04-25,2006-06-22,2006-06-22,Plaintiff,,,,,1.0,,,
12914.0,1:05-cv-04137,1:05-cv-04137,ilnd,Northern District of Illinois ,189696.0,"Trading Technologies International, Inc. v. Peregrine Financial Group, Inc. et al",Honorable Charles P. Kocoras,,35:183 Patent Infringement,Federal Question,2005-07-19,2006-03-23,2007-09-24,Both,,,,,1.0,,,
13521.0,1:06-cv-01025,1:06-cv-01025,ilnd,Northern District of Illinois ,195966.0,"SRAM, LLC v. Formula S.R.L. et al",Honorable Charles P. Kocoras,,28:1338 Patent Infringement,Federal Question,2006-02-23,2010-03-19,2010-03-19,Both,,,1:07-cv-01565,,1.0,,,
12937.0,1:05-cv-04788,1:05-cv-04788,ilnd,Northern District of Illinois ,190764.0,Pizer et al v. Pulte Home Corporation et al,Honorable Sidney I. Schenkier,,35:271 Patent Infringement,Federal Question,2005-08-19,2006-04-12,2007-09-04,Both,,,,,1.0,,,
12715.0,1:05-cv-01244,1:05-cv-01244,ilnd,Northern District of Illinois ,185259.0,Newell Operating Company v. Vision Industries Group Inc,Honorable Elaine E. Bucklo,,35:145 Patent Infringement,Federal Question,2005-03-02,2005-09-20,2005-09-20,Plaintiff,,,,,1.0,,,
12561.0,1:05-cv-00597,1:05-cv-00597,ilnd,Northern District of Illinois ,184368.0,Aquascape Designs Inc v. Stone Creek Fishers and Equipment Company et al,Honorable Michael T. Mason,,28:1331 Fed. Question: Trademark,Federal Question,2005-02-01,2005-04-27,2006-10-10,Both,,,,,1.0,,,
12212.0,1:04-cv-08123,1:04-cv-08123,ilnd,Northern District of Illinois ,152212.0,"Ludington Tech Inc, et al v. Blizzard Corporation",Honorable Blanche M. Manning,,35:271 Patent Infringement,Federal Question,2004-12-16,2005-03-24,2005-03-24,Plaintiff,$0.00,,,,1.0,,,
11619.0,1:04-cv-00601,1:04-cv-00601,ilnd,Northern District of Illinois ,144702.0,"Para Gear Equip Co v. Square One, et al",Honorable Geraldine Soat Brown,,28:2201 Constitutionality of State Statute(s),Federal Question,2004-01-26,2009-02-26,2011-05-23,Defendant,$0.00,,,,1.0,,,
12761.0,1:05-cv-01742,1:05-cv-01742,ilnd,Northern District of Illinois ,186124.0,"Campbell v. SLP Performance Parts, Inc et al",Honorable Blanche M. Manning,,35:271 Patent Infringement,Federal Question,2005-03-24,2006-01-10,2006-01-10,Both,,,,,1.0,,,
11958.0,1:04-cv-02423,1:04-cv-02423,ilnd,Northern District of Illinois ,146521.0,Midtronics Inc v. DHC Speciality Corp,Honorable Amy J. St. Eve,,35:271 Patent Infringement,Federal Question,2004-04-02,2006-02-23,2006-02-23,Plaintiff,$0.00,,,,1.0,,,
10999.0,1:03-cv-02373,1:03-cv-02373,ilnd,Northern District of Illinois ,133760.0,Cooperstown Bears v. Action Performance,Honorable Morton Denlow,,28:1338 Patent Infringement,Federal Question,2003-04-07,2005-05-10,2005-06-16,Both,$0.00,,,,1.0,,,
11180.0,1:03-cv-06627,1:03-cv-06627,ilnd,Northern District of Illinois ,138002.0,Bracy v. Brushtech Inc,Honorable Blanche M. Manning,,35:271 Patent Infringement,Federal Question,2003-09-18,2004-02-27,2004-03-10,Plaintiff,$0.00,,,,1.0,,,
10615.0,1:03-cv-00320,1:03-cv-00320,ilnd,Northern District of Illinois ,131708.0,"Tel-Lock Inc v. Thomson Consumer, et al",Hon. James M. Rosenbaum,,35:271 Patent Infringement,Federal Question,2003-01-15,2006-02-23,2010-05-03,Both,$0.00,,,,1.0,,,
14376.0,1:07-cv-01385,1:07-cv-01385,ilnd,Northern District of Illinois ,207026.0,Global Industries Holding Ltd v. Shri Kristina Enterprises Inc,Honorable Joan H. Lefkow,,35:271 Patent Infringement,Federal Question,2007-03-12,2008-02-05,2008-02-05,Defendant,,,,,1.0,,,
12950.0,1:05-cv-05187,1:05-cv-05187,ilnd,Northern District of Illinois ,191381.0,Douglas Press Inc v. BK Entertainment Inc,Honorable John W. Darrah,,35:183 Patent Infringement,Federal Question,2005-09-09,2006-05-22,2006-05-22,Plaintiff,,,,,1.0,,,
11707.0,1:04-cv-00858,1:04-cv-00858,ilnd,Northern District of Illinois ,144959.0,"Koninklijke Philips v. Beta Graphics Corp, et al",Honorable Matthew F. Kennelly,,35:271 Patent Infringement,Federal Question,2004-02-03,2005-02-07,2008-05-14,Both,$0.00,,,,1.0,,,
12807.0,1:05-cv-02302,1:05-cv-02302,ilnd,Northern District of Illinois ,186980.0,"PSN Illiniois, LLC v. Nestle Purina Petcare Company",Honorable George W. Lindberg,,35:145 Patent Infringement,Federal Question,2005-04-19,2005-10-13,2005-10-13,Both,,,,,1.0,,,
13619.0,1:06-cv-01942,1:06-cv-01942,ilnd,Northern District of Illinois ,197287.0,"Focal Point, L.L.C. v. H.E. Williams, Inc.",Honorable David H. Coar,,35:145 Patent Infringement,Federal Question,2006-04-07,2007-11-19,2007-11-27,Both,,,,,1.0,,,
14201.0,1:07-cv-00643,1:07-cv-00643,ilnd,Northern District of Illinois ,205951.0,"Baseball Marketing Ideas, L.L.C. v. Fitec International, Inc.",Honorable Joan B. Gottschall,,35:271 Patent Infringement,Federal Question,2007-02-01,2007-07-11,2007-07-11,Plaintiff,,,,,1.0,,,
12892.0,1:05-cv-03566,1:05-cv-03566,ilnd,Northern District of Illinois ,188852.0,"Eastern Company, The v. Sinox Company Ltd. et al",Honorable Joan B. Gottschall,,35:145 Patent Infringement,Federal Question,2005-06-17,2005-10-24,2006-09-13,Both,,,,,1.0,,,
12013.0,1:04-cv-03034,1:04-cv-03034,ilnd,Northern District of Illinois ,147132.0,"Mitutoyo Corp, et al v. Whsle Tool Co Inc",Honorable Ruben Castillo,,28:1338 Patent Infringement,Federal Question,2004-04-28,2005-09-13,2005-09-15,Both,$0.00,,,,1.0,,,
11428.0,1:04-cv-00105,1:04-cv-00105-RBC,innd,Northern District of Indiana,39540.0,Litmer v. PDQUSA.com,Magistrate Judge Roger B Cosbey,,35:271 Patent Infringement,Federal Question,2004-03-25,2005-05-06,2009-05-11,,,,"Archive Info, 021-07-00140, 853176 FAN, 40 of 65",,1.0,,,
13246.0,1:06-cv-00199,1:06-cv-00199-TLS-RBC,innd,Northern District of Indiana,47457.0,Precision Shooting Equipment Inc v. Storm Archery LLC,Judge Theresa L Springmann,Magistrate Judge Roger B Cosbey,35:271 Patent Infringement,Federal Question,2006-05-12,2007-03-07,2007-03-07,Plaintiff,,,"Archive Info, 021-09-04166, 15 of 20",,1.0,,,
11585.0,1:04-cv-00436,1:04-cv-00436-TLS-RBC,innd,Northern District of Indiana,41881.0,Tippmann Pneumatics et al v. BT Paintball Designs Inc et al,Judge Theresa L Springmann,Magistrate Judge Roger B Cosbey,35:271 Patent Infringement,Federal Question,2004-11-18,2006-02-23,2006-02-23,Both,,,"Archive Info, 021-07-00140, 853187 FAN, 51 of 65",,1.0,,,
11567.0,1:04-cv-00396,1:04-cv-00396-JVB-RBC,innd,Northern District of Indiana,41548.0,Lincoln National Life Insurance Company v. Transamerica Financial Life Insurance Company,Judge Joseph S Van Bokkelen,Magistrate Judge Roger B Cosbey,35:271 Patent Infringement,Federal Question,2004-10-21,2011-01-21,2011-01-21,Plaintiff,,,2:09-cv-00158-JVB-RBC,,1.0,,,
13206.0,1:06-cv-00107,1:06-cv-00107-TLS-RBC,innd,Northern District of Indiana,46943.0,Batesville Services Inc v. Covington International LLC,Judge Theresa L Springmann,Magistrate Judge Roger B Cosbey,35:271 Patent Infringement,Federal Question,2006-04-05,2006-12-06,2006-12-06,Plaintiff,,,"Archive Info, 021-09-04166, 13 of 20",,1.0,,,
10657.0,1:03-cv-00429,1:03-cv-00429-TLS-RBC,innd,Northern District of Indiana,38286.0,Peg Perego SpA v. Baby Trend Inc,Judge Theresa L Springmann,Magistrate Judge Roger B Cosbey,28:1338 Patent Infringement,Federal Question,2003-11-14,2005-08-26,2005-08-26,Both,,,"Archive Info, 021-07-00140, 853168 FAN, 32 of 65",,1.0,,,
12448.0,1:05-cv-00262,1:05-cv-00262-WCL-RBC,innd,Northern District of Indiana,44358.0,Innotek Inc v. Woodstream Corp,Judge William C Lee,Magistrate Judge Roger B Cosbey,35:271 Patent Infringement,Federal Question,2005-07-29,2006-05-16,2006-05-16,Plaintiff,,,"Archive Info, 021-07-00140, 853197 FAN, 61 of 65",,1.0,,,
10569.0,1:03-cv-00206,1:03-cv-00206-TLS-RBC,innd,Northern District of Indiana,2888.0,"K-Z Inc v. Thor Acq Corp, et al",Judge Theresa L Springmann,Magistrate Judge Roger B Cosbey,35:271 Patent Infringement,Federal Question,2003-06-04,2004-04-23,2004-04-23,Plaintiff,$0.00,,"Archive Info, 021-07-00140, 853154 FAN, 18 of 64",,1.0,,,
10489.0,1:03-cv-00014,1:03-cv-00014-WCL,innd,Northern District of Indiana,2444.0,CFM Corporation v. Martin Industries,Judge William C Lee,,35:271 Patent Infringement,Federal Question,2003-01-06,2003-02-18,2003-03-18,,$0.00,,"Archive Info, 021-07-00140, 853141 FAN, 5 of 64",,1.0,,,
13175.0,1:06-cv-00069,1:06-cv-00069-WCL-RBC,innd,Northern District of Indiana,46651.0,Sailrite Enterprises Inc v. Mulkey,Judge William C Lee,Magistrate Judge Roger B Cosbey,35:271 Patent Infringement,Federal Question,2006-03-08,2006-05-08,2006-05-08,Plaintiff,,,"Archive Info, 021-09-04166, 11 of 20",,1.0,,,
13176.0,1:06-cv-00070,1:06-cv-00070-RBC,innd,Northern District of Indiana,46626.0,Sailrite Enterprises Inc v. Ridino,Magistrate Judge Roger B Cosbey,,35:271 Patent Infringement,Federal Question,2006-03-09,2006-07-25,2006-07-25,Plaintiff,,,"Archive Info, 021-098-4166, 11 of 20",,1.0,,,
13259.0,1:06-cv-00248,1:06-cv-00248-TLS-RBC,innd,Northern District of Indiana,47899.0,Invisible Fence Inc v. Radio Systems Corporation,Judge Theresa L Springmann,Magistrate Judge Roger B Cosbey,35:271 Patent Infringement,Federal Question,2006-06-30,2006-10-12,2006-10-12,Plaintiff,,,"Archive Info, 021-09-04166, 18 of 20",,1.0,,,
13244.0,1:06-cv-00194,1:06-cv-00194-TLS-RBC,innd,Northern District of Indiana,47415.0,Sailrite Enterprises Inc v. Quality Sew and Vac LLC,Judge Theresa L Springmann,Magistrate Judge Roger B Cosbey,35:145 Patent Infringement,Federal Question,2006-05-09,2007-04-23,2007-04-23,Plaintiff,,,"Archive Info, 021-09-04166, 15 of 20",,1.0,,,
10593.0,1:03-cv-00265,1:03-cv-00265-WCL-RBC,innd,Northern District of Indiana,2947.0,"International Truck, et al v. Caterpillar Inc",Judge William C Lee,Magistrate Judge Roger B Cosbey,35:145 Patent Infringement,Federal Question,2003-07-21,2005-03-22,2006-09-15,Plaintiff,$0.00,,,,1.0,,,Likely
11587.0,1:04-cv-00449,1:04-cv-00449-TLS-RBC,innd,Northern District of Indiana,41935.0,Tippmann Pneumatics LLC v. Brass Eagle Inc et al,Judge Theresa L Springmann,Magistrate Judge Roger B Cosbey,35:271 Patent Infringement,Federal Question,2004-11-24,2006-05-03,2006-05-03,Both,,,"Archive Info, 021-07-00140, 853187 FAN, 51 of 65",,1.0,,,
13242.0,1:06-cv-00193,1:06-cv-00193-RBC,innd,Northern District of Indiana,47417.0,Sailrite Enterprises Inc v. Carroll,Magistrate Judge Roger B Cosbey,,35:271 Patent Infringement,Federal Question,2006-05-09,2006-12-12,2006-12-12,Both,,,"Archive Info, 021-09-04166, 15 of 20",,1.0,,,
11372.0,1:04-cv-00026,1:04-cv-00026-TLS-RBC,innd,Northern District of Indiana,38935.0,Press Seal Gasket Corp v. Trelleborg AB,Judge Theresa L Springmann,Magistrate Judge Roger B Cosbey,35:41 Patent Infringement,Federal Question,2004-01-27,2005-02-08,2005-02-08,Defendant,,,,,2.0,,,
10520.0,1:03-cv-00094,1:03-cv-00094-WCL-RBC,innd,Northern District of Indiana,2776.0,PHD Inc v. BTM Corporation,Judge William C Lee,Magistrate Judge Roger B Cosbey,28:1338 Patent Infringement,Federal Question,2003-03-10,2005-01-13,2005-01-13,Plaintiff,$0.00,,"Arvchive Info, 021-07-00140, 853147 FAN, 11 of 64",,1.0,,,
11543.0,1:04-cv-00342,1:04-cv-00342-WCL-RBC,innd,Northern District of Indiana,41175.0,Monsanto Company v. Reidenbach et al,Judge William C Lee,Magistrate Judge Roger B Cosbey,35:271 Patent Infringement,Federal Question,2004-09-13,2006-05-18,2006-05-18,Defendant,,,"Archive Info, 021-07-00140, 853184 FAN, 48 of 65",,1.0,,,
13292.0,1:06-cv-00317,1:06-cv-00317-JVB-RBC,innd,Northern District of Indiana,48712.0,Lincoln National Life Insurance Company v. Transamerica Life Insurance Company et al,Judge Joseph S Van Bokkelen,Magistrate Judge Roger B Cosbey,28:1338 Patent Infringement,Federal Question,2006-09-14,2011-01-21,2010-12-10,Both,,1:04-cv-00396-JVB-RBC,,,1.0,,,
13165.0,1:06-cv-00045,1:06-cv-00045-WCL-RBC,innd,Northern District of Indiana,46375.0,Tippmann Sports LLC v. Brass Eagle LLC,Judge William C Lee,Magistrate Judge Roger B Cosbey,35:271 Patent Infringement,Federal Question,2006-02-16,2006-05-03,2006-05-03,Plaintiff,,,"Archive Info, 021-09-04166, 10 of 20",,1.0,,,
12488.0,1:05-cv-00361,1:05-cv-00361-RBC,innd,Northern District of Indiana,45242.0,Invisible Fence Inc v. Perimeter Technologies Inc,Magistrate Judge Roger B Cosbey,,28:1338 Patent Infringement,Federal Question,2005-10-13,2007-03-27,2008-02-01,Plaintiff,,,"USCA Fed, 07-01318; USCA Fed, 07-01319; Archive Info, 021-09-04166, 8 of 20",,1.0,,,
12388.0,1:05-cv-00120,1:05-cv-00120-TLS-RBC,innd,Northern District of Indiana,43125.0,Tippmann Sports LLC v. Major Paintball Enterprises LLC,Judge Theresa L Springmann,Magistrate Judge Roger B Cosbey,35:271 Patent Infringement,Federal Question,2005-04-04,2005-08-01,2005-08-01,Plaintiff,,,"Archive Info, 021-07-00140, 853192 FAN, 56 of 65",,1.0,,,
11517.0,1:04-cv-00277,1:04-cv-00277-TLS-RBC,innd,Northern District of Indiana,40575.0,Berger et al v. Ohio Table Pad Company The et al,Judge Theresa L Springmann,Magistrate Judge Roger B Cosbey,35:271 Patent Infringement,Federal Question,2004-07-19,2009-01-07,2009-01-07,Plaintiff,,,"Archive Info, PT-021-11-01603 Box 1 of 5",,1.0,,,
